app,userName,rating,title,review,date,is_about_app,primary_theme,sentiment,specific_complaint,feature_request,severity,content_quality
lidl-plus,Beate Tschepke,5,,"Lidl Plus App ist einfach wunderbar, Super Klasse Beate Tschepke",2026-05-08T10:52:07,True,Other / unclear,positive,,,low,insufficient
lidl-plus,Thomas T.,1,,Man kann sich nicht einloggen,2026-05-07T23:27:41,True,Authentication & login,negative,Login in die App ist nicht möglich.,,high,substantive
lidl-plus,Jo Hi.,1,,"update, wieder eine unangenehme Erfahrung.Wenig intelligente Kopplung von Land und Sprache, verreist man in ein Nachbarland, kann man die App dort nutzen, aber nur, wenn man umstellt auf Land UND Sprache - zu kurz gedacht Lidl, nur weil man sich dort aufhält, bedeutet das nicht, das ich die Landessprache beherrsche; aber ich kann ja auch woanders einkaufen...",2026-05-07T22:22:03,True,"Other app features (themes, accessibility, customization)",negative,"Land und Sprache sind zwangsgekoppelt, sodass im Ausland die Sprache mitgewechselt werden muss.",Land und Sprache unabhängig voneinander einstellbar machen.,medium,substantive
lidl-plus,K D,1,,"seit dem Update geht die Anmeldung nicht mehr. 5 Tage später, nich ein Update, App geht immer noch nicht.",2026-05-07T18:52:42,True,Authentication & login,negative,Seit dem letzten Update funktioniert die Anmeldung nicht mehr.,,high,substantive
lidl-plus,N,5,,"man muss echt mal erwähnen das die App super funktioniert und schnell ist . Sowie Lidl da die besten Angebote, Coupons raushaut im Vergleich zu anderen Supermärkten . Die App ist super 💪 weiter so Lidl 😃. Eure SB Kassen Systeme sind nicht die besten , aber bei der App seid ihr die besten",2026-05-07T17:43:15,True,Coupons & discounts,positive,,,low,substantive
lidl-plus,Daniel Zwick,1,,funktioniert nicht,2026-05-07T12:49:43,True,Performance & stability,negative,App funktioniert nicht.,,high,insufficient
lidl-plus,hannjojo,5,,sehr gute Updates!,2026-05-07T11:27:44,True,Other / unclear,positive,,,low,insufficient
lidl-plus,MrSneiw,1,,due Lidl plus app öffnet sich nicht mehr. auch eine Neuinstallation zeigt keinen Erfolg. Gemini weiss auch nicht mehr weiter. schade hätte die App gern weiter genutzt. irgendwas scheint sich bei der App geändert zu haben. mein Telefon ist ein Google Pixel 9 pro XL.,2026-05-07T09:25:13,True,Performance & stability,negative,"App lässt sich auf Google Pixel 9 Pro XL nicht mehr öffnen, auch nach Neuinstallation.",,high,substantive
lidl-plus,Ralf Eggert,1,,"gratis Artikel gültig, aktiviert, App gescannt, Artikel gescannt. bezahlt. App zeigt der Coupon würde eingelöst. aber er wurde berechnet. 15 min Discussion mit Kassierer und Filialleiter. das brauche ich nicht als langjähriger Stammkunde. ich werde 2 Wochen nicht mehr bei Lidl kaufen",2026-05-07T08:46:04,True,Coupons & discounts,negative,Aktivierter Gratis-Coupon wurde trotz Anzeige als eingelöst an der Kasse berechnet.,Zuverlässige Einlösung aktivierter Coupons an der Kasse sicherstellen.,high,substantive
lidl-plus,yo-or-no,5,,"Der ""Sorry Coupon 😊"" saved my day. Nachdem bei der Verrechnung einer Rabattsammler Prämie etwas schief gelaufen ist, wurde mir als kleine Wiedergutmachung dieser ""Sorry Coupon 😊"" über einen Geldbetrag ausgestellt. Das lief total unkompliziert ab und zauberte mir und meiner Frau ein breites Lächeln ins Gesicht, weil wir so eine süße Reaktion nicht erwartet hätten. Das alleine reicht für mich schon aus, volle Punktzahl zu geben, da es eine super Kundenwertschätzung widerspiegelt.",2026-05-07T08:30:18,True,Coupons & discounts,positive,,,low,substantive
lidl-plus,Tanja „Naina79“ Becker,5,,Die App gefällt mir. Ich habe eine Frage zu der digitalen Pfandbon-Funktion: Kann man mehrere Bons sammeln und dann gemeinsam einlösen oder ist das nicht möglich?,2026-05-06T21:07:37,True,Loyalty program mechanics,positive,,Mehrere digitale Pfandbons sammeln und gemeinsam einlösen können.,low,substantive
lidl-plus,Johannes Schröder,1,,ich habe diese app gelöscht weil sie mich zwingen will einen account mit adresse und persönlichen daten anzulegen,2026-05-06T18:32:06,True,Privacy & data concerns,negative,App erzwingt Account-Anlage mit Adresse und persönlichen Daten.,Nutzung ohne Angabe persönlicher Daten ermöglichen.,medium,substantive
lidl-plus,Hermann Walk,5,,Alles zu meiner Zufriedenheit,2026-05-06T13:15:00,True,Other / unclear,positive,,,low,insufficient
lidl-plus,Camilj Ramadani,2,,musss noch viel besser gemacht werden es läd zulang und hängt,2026-05-06T12:32:52,True,Performance & stability,negative,App lädt zu lange und hängt.,,medium,substantive
lidl-plus,Olaf Zaplinski,2,,Könnte besser sein. Wollte mir den Luftbefeuchter aus dem aktuellen Prospekt kaufen. Nur leider ist das verwendete Öl nirgends zum nachkaufen zu finden. Bravo. Wieder mal einen Kunden erfolgreich abgewehrt. 👍🏽,2026-05-06T10:49:23,False,Online shop & ordering integration,negative,Zubehör/Öl für gekauften Luftbefeuchter ist nirgends nachkaufbar.,Nachkaufmöglichkeit für Produktzubehör (z.B. Öl für Luftbefeuchter) anbieten.,medium,substantive
lidl-plus,Saidu K,1,,"New update with ""points"" system made me decide to shop at Aldi from now on. Spending £180 for 1 free bag of cashew nuts is kinda ridiculous",2026-05-06T10:40:27,True,Loyalty program mechanics,negative,Neues Punktesystem bietet schlechtes Verhältnis zwischen Ausgaben und Prämien.,Attraktiveres Punktesystem mit besseren Prämien einführen.,medium,substantive
lidl-plus,Niemand,2,,Die alte App war besser. Die Angebote konnte man besser durchschauen etc. Mittlerweile ist diese App sowas von undursichtig geworden...,2026-05-06T09:06:15,True,Search & navigation,negative,Neue App-Version ist unübersichtlich; Angebote sind schlechter durchzusehen.,Übersichtlichere Darstellung der Angebote wie in der alten App.,medium,substantive
lidl-plus,1475,1,,"""Lidl Plus wurde für dich noch weiter verbessert. Viel Spaß bei der Nutzung!"", sagt alles und doch gar nichts! Anstatt jetzt (endlich) gezielt darauf hinzuweisen was gefixt wurde, kommt da so ein leeres Blah-blah! NoGo. Für wie Naiv haltet ihr denn eure User?! Edit: Lernresistent!",2026-05-06T02:53:13,True,"Other app features (themes, accessibility, customization)",negative,Update-Hinweise sind nichtssagend und enthalten keine konkreten Changelog-Informationen.,Detaillierte Changelogs in Update-Hinweisen anzeigen.,low,substantive
lidl-plus,Klaus Cafueri,1,,"diese App kann man vergessen,und jeder Hinsicht kann mich schon lange nicht mehr einloggen",2026-05-05T23:08:51,True,Authentication & login,negative,Nutzer kann sich seit langem nicht mehr in die App einloggen.,,high,substantive
lidl-plus,Holger Siegwarth,2,,"Wenn die App mal funktioniert, ist sie ganz in Ordnung. Hilfreich beim Einkauf, weil man mit Coupons Geld sparen kann, und Produkte die mit Lidl App günstiger sind, vergünstigt einkaufen. Ein großer Fehler, den ich gemacht habe, ist die App auf Online-Kassenbon einzustellen. Die Kassenbons sind aber sehr oft nicht abrufbar. Ich habe jetzt das Problem, dass ich dringend einen Kassenbon brauche, aber keinen Zugriff bekomme, und das schon seit Tagen nicht mehr. Diese App ist wirklich schlecht.",2026-05-05T23:01:24,True,In-store experience,negative,"Online-Kassenbons sind häufig nicht abrufbar, obwohl auf digitalen Bon umgestellt wurde.","Zuverlässiger Zugriff auf gespeicherte digitale Kassenbons, ggf. Option zum Export.",high,substantive
lidl-plus,S. Koehler,4,,"Was die vollen 5 Sterne verhindert ist die Tatsache, dass es keinen integrierten Einkaufszettel gibt, in den ich ALLES was ich kaufen möchte, legen kann. (Selbstverständlich auch mit einem Fingertipp die Plus-Angebote) Izwischen zwei Sterne mehr, denn bei Scan&Go muss man jetzt nicht mehr zwischen Einkaufszettel und Scannen wechseln. die App stürzt aber seitdem oft ab.👍👍 Es wäre auch richtig toll, wenn man die Einkaufsliste sortieren könnte. 🙂 Ansonsten mehreren Handys nutzbar. 👍",2026-05-05T20:15:42,True,Shopping list features,neutral,App stürzt seit Scan&Go-Integration häufig ab; Einkaufsliste lässt sich nicht sortieren.,Integrierten Einkaufszettel mit Sortierfunktion und Plus-Angeboten per Fingertipp anbieten.,medium,substantive
lidl-plus,Irina Balitzki,1,,Seit 3 Wochen komme ich nicht mehr in die App,2026-05-05T20:08:47,True,Authentication & login,negative,Seit drei Wochen kein Zugang zur App möglich.,,high,substantive
lidl-plus,H. Schütz,2,,"bringt mir fast nichts, weder finanziell noch informativ. Lidl bekommt meine Daten, und ich? Und in den Läden habe ich fast immer Probleme mit dem Internet, für WLAN ist Lidl wohl zu geizig.",2026-05-05T16:22:50,True,Privacy & data concerns,negative,"App bringt kaum Mehrwert, sammelt aber Daten; im Laden fehlt zudem stabiles Internet/WLAN.",WLAN in Filialen bereitstellen und echten Mehrwert für Nutzer schaffen.,medium,substantive
lidl-plus,J K,4,,Nach dem Update startet nicht mehr. Nach dem Entfernen und Neuinstallation funktioniert wieder einwandfrei,2026-05-05T15:40:55,True,Performance & stability,neutral,"App startete nach Update nicht mehr, erst Neuinstallation half.",,medium,substantive
lidl-plus,A,3,,"Gute Funktionen werden einfach deaktiviert. Es ist nervig, im Reiter Lidl Plus immer nach ganz oben wischen zu müssen, um auf den aneren Bereich zu kommen (Coupons, Angebote). Früher hatte man dafür verschiedene Tabs.",2026-05-05T12:56:39,True,Search & navigation,negative,"Navigation im Lidl-Plus-Tab umständlich, da Tabs für Coupons/Angebote entfernt wurden.",Separate Tabs für Coupons und Angebote wieder einführen.,medium,substantive
lidl-plus,Stefan Sebus,1,,"Seit Android 17 bekomme ich nur noch die Meldung ""keine Internetverbindung"" sei es im WLAN oder im 5G Netz. Ich habe bereits versucht die App Entwicklung per Mail zu erreichen. Auch dort, keinerlei Reaktion. Selbst nach dem heutigen Update, weiterhin ""keine Internetverbindung"" auch nach dem Hinweis die App zu deinstallieren und neu zu installieren, keine Veränderung. Weiterhin ""keine Internetverbindung""",2026-05-05T12:33:17,True,Performance & stability,negative,"App meldet seit Android-Update durchgehend 'keine Internetverbindung', Support reagiert nicht.",,high,substantive
lidl-plus,Cornelia Roche,1,,super,2026-05-05T12:26:09,False,Other / unclear,neutral,,,low,insufficient
lidl-plus,Viereck Tablet,3,,Warum soll man nur in einer Niederlassung einkaufen? Ungeeignet für Leute die viel unterwegs sind da man dann andauernd die NL wechseln muss. Und wofür gibt es den Button Papierbon sparen? Wenn dann doch ein Bon ausgedruckt wird um den Kassenbereich verlassen zu können. Sorry da stimmt einiges noch nicht.,2026-05-05T10:24:03,True,Store finder & maps,negative,Festlegung auf eine Niederlassung unpraktisch; Papierbon-sparen-Funktion druckt trotzdem Bon.,Nutzung in mehreren Filialen ohne Wechsel ermöglichen und Papierbon zuverlässig unterdrücken.,medium,substantive
lidl-plus,Joe Gerhartinger,1,,"Werde immerwieder ausgeloggt,warum?",2026-05-05T10:23:25,True,Authentication & login,negative,Nutzer wird immer wieder automatisch aus der App ausgeloggt.,,high,insufficient
lidl-plus,Abdirasaq Ahmed,5,,"Wow, die beste App! Bevor man einkaufen geht, kann man eine Liste der Dinge erstellen, die man kaufen möchte, und es gibt auch eine Funktion, um Artikel zur Liste hinzuzufügen, falls man Angst hat, etwas zu vergessen.",2026-05-05T01:41:41,True,Shopping list features,positive,,,low,substantive
lidl-plus,Khalamari Kid,2,,"Update-Informationen? ""trust me, bro!"". Etwas mehr Details wären vielleicht interessant",2026-05-05T00:19:16,True,"Other app features (themes, accessibility, customization)",negative,Update-Informationen sind zu vage und ohne Details.,Mehr Details in den Update-Hinweisen bereitstellen.,low,substantive
lidl-plus,Peter G.,1,,"Bisher immer zufrieden gewesen mit der App. Seit heute kein Zugriff mehr auf die App. Sie startet nicht mehr, nur Lidl Logo und Ende. Android 16.",2026-05-05T00:14:07,True,Performance & stability,negative,"App startet auf Android 16 nicht mehr, bleibt beim Lidl-Logo hängen.",,high,substantive
lidl-plus,D. A.,2,,online Shop kann man nicht bei der Kasse mehr auswählen ob mit Karte oder sonstiges. somit leider kein online Kauf. leider kann man von der Antwort nicht wieder antworten. daher hier noch. keine Visa keine EC Karte nichts da die App spinnt. es ist genauso bei der connect App kann zwar sofort zahlen klicken und klickt man bei 15 Euro passiert nichts. vielleicht sollte nochmal ein Itler drüber schauen,2026-05-04T22:13:25,True,Payment & checkout,negative,"Im Online-Shop lässt sich an der Kasse keine Zahlungsmethode mehr auswählen, Kauf nicht möglich.","Zahlungsmethodenauswahl (Visa, EC etc.) im Online-Checkout wieder funktionsfähig machen.",high,substantive
lidl-plus,Frank Schöttler,2,,"Eigentlich ganz OK aber: - Bezahlen per ""Lidel Pay"" wird nicht verbindlich an Kasse übergeben (ein abgewählter Bon aber schon)",2026-05-04T21:58:46,True,Payment & checkout,negative,"Lidl Pay wird an der Kasse nicht verbindlich übergeben, im Gegensatz zu abgewählten Bons.",Zuverlässige Übergabe der Lidl-Pay-Zahlung an das Kassensystem sicherstellen.,high,substantive
lidl-plus,1475,1,,"""Lidl Plus wurde für dich noch weiter verbessert."", sagt alles und doch gar nichts! Anstatt jetzt mitzuteilen was jetzt (endlich) gefixt ist, kommt da so ein leeres Blah-blah! NoGo! Für wie Naiv haltet ihr den eure User?!",2026-05-04T19:07:55,True,"Other app features (themes, accessibility, customization)",negative,Update-Hinweise nennen keine konkreten Änderungen oder Bugfixes.,Detaillierte Changelogs zu jedem Update veröffentlichen.,low,substantive
lidl-plus,Sylv R,1,,"seit dem letzten Update, lässt sich die App sehr selten öffnen!",2026-05-04T18:18:50,True,Performance & stability,negative,Seit letztem Update lässt sich die App nur noch selten öffnen.,,high,substantive
lidl-plus,Bina T.,4,,"Schade, dass man Artikel aus dem Prospekt nicht auf die einkaufsliste setzen kann.",2026-05-04T18:12:11,True,Coupons & discounts,neutral,Artikel aus dem Prospekt können nicht auf die Einkaufsliste übernommen werden.,Prospekt-Artikel direkt per Tipp auf die Einkaufsliste setzen können.,low,substantive
lidl-plus,Lars,1,,App lädt nicht. Im Startmenü ist ein Ladefehler.,2026-05-04T18:12:02,True,Performance & stability,negative,App lädt nicht und zeigt Ladefehler im Startmenü.,,high,substantive
lidl-plus,Niemand Lul,1,,"Will ein Konto erstellen,aber er schickt mir einfach keinen Bestätigungscode an die Telefonnummer. Probiere es schon seit Stunden.",2026-05-04T17:23:07,True,Onboarding & registration,negative,Bestätigungscode per SMS kommt bei Kontoerstellung nicht an.,,high,substantive
lidl-plus,Gerhard5__ 9Gerhard,5,,sehr gut,2026-05-04T15:23:50,True,Other / unclear,positive,,,low,insufficient
lidl-plus,Alexes van da Hole,1,,"das letzte! mal eben schnell Einkauf und dabei das Auto laden ... Vergiss es! Diese App ist ein Paradebeispiel für deutsches Digitalisierungsversagen. Wer het sich diesen Verifikationsprozess ausgedacht?! Ist man durch alle Ringe gesprungen, gibt es keine Garantie, dass es dann funktioniert. Der Support gibt seit Wochen keine Rückmeldung. edit: die Antwort von Lidl ist zynisch. wie geschrieben erhalte ich seit Wochen keine Antwort auf meine übersendeten Anfragen.",2026-05-04T14:16:23,True,Onboarding & registration,negative,Verifikationsprozess fürs Auto-Laden ist umständlich und Support antwortet nicht.,Einfacherer Verifikationsprozess und reaktionsschnellerer Support.,high,substantive
lidl-plus,Gertrud Popprath,5,,bitte kleinere Portionen für Singelhaushalte und Pesionnisten anpacken zum Beispiel Milch normale und haltparmilch,2026-05-04T11:02:27,False,Other / unclear,neutral,,Kleinere Portionsgrößen (z.B. Milch) für Single- und Rentnerhaushalte anbieten.,low,substantive
lidl-plus,Elektriker E,1,,"ich will einfach nur laden. Dafür wurde die Kreditkarte erfunden. Stattdessen muss ich mich registrieren, es kommt aber keine SMS mit Code. Dann fange ich nochmal von vorne und kann keine Filiale mehr auswählen. Ende",2026-05-04T10:46:05,True,Onboarding & registration,negative,"Keine SMS mit Bestätigungscode, Filialauswahl bei Neuversuch nicht mehr möglich.",Laden ohne Registrierung per Kreditkarte ermöglichen.,high,substantive
